river,year,row_id,x,y,DamBin,DamBin_encoded,Regulated_binary,DamDistance_km,migration_rate_m_per_yr,curvature_1_per_m,EVI_change_2000_2016_unitless,EVI_change_2016_2024_unitless,Delta_EVI_change_unitless,CV_runoff_ERA5_2000_2016_unitless,CV_runoff_ERA5_2016_2024_unitless,Delta_ERA5_CV_unitless
Cahaba,2000,1327,482182.6448,3588095.293,No Dam,0,0,0.0,-2.967060233,-0.002140384,0.026502251,0.855006849,0.828504598,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1328,482094.7689,3588192.712,No Dam,0,0,0.0,-3.918060471,-0.002696141,0.053406467,0.529176688,0.475770221,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1329,482057.4198,3588332.129,No Dam,0,0,0.0,-0.636661422,-0.001476713,0.023132507,-0.148860367,-0.171992874,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1330,482037.7852,3588519.146,No Dam,0,0,0.0,1.036680225,-0.001180656,-0.050859073,1.196441042,1.247300115,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1331,482076.1828,3588687.067,No Dam,0,0,0.0,2.582371324,-0.001559067,0.068530953,0.116794352,0.048263399,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1332,482127.6996,3588798.932,No Dam,0,0,0.0,3.935619773,-0.004209592,0.014344784,0.264060647,0.249715863,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1333,482176.8406,3588856.747,No Dam,0,0,0.0,3.430210671,-0.004385865,0.069881557,1.413762645,1.343881088,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1334,482308.8741,3588911.406,No Dam,0,0,0.0,-2.919365693,-0.002582548,-0.019973347,0.154221337,0.174194684,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1335,482460.6986,3588905.406,No Dam,0,0,0.0,-3.149517063,-0.001174069,0.005141007,-0.410827471,-0.415968478,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1336,482628.6317,3588830.307,No Dam,0,0,0.0,-3.785886614,0.001523936,-0.013973795,0.495488278,0.509462073,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1337,482704.9789,3588832.292,No Dam,0,0,0.0,1.179658001,0.007234717,0.005980589,1.356495099,1.35051451,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1338,482791.5938,3588899.564,No Dam,0,0,0.0,1.693670064,0.00100441,0.049498141,1.277100877,1.227602736,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1339,482949.8104,3589005.879,No Dam,0,0,0.0,3.409519158,0.001182243,-0.001117601,0.905035002,0.906152603,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1340,483062.2896,3589156.109,No Dam,0,0,0.0,0.558882415,0.001553389,0.005014084,0.614581003,0.609566919,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1341,483122.2794,3589337.443,No Dam,0,0,0.0,5.072820277,0.001676949,-0.011337914,-0.445055724,-0.43371781,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1342,483123.0924,3589479.331,No Dam,0,0,0.0,1.545318029,0.001326508,0.035667977,-0.470978164,-0.506646141,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1343,483103.6421,3589634.297,No Dam,0,0,0.0,1.740763929,0.000793737,-0.018094776,-0.483155789,-0.465061013,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1344,483067.3186,3589786.463,No Dam,0,0,0.0,-0.548408981,0.000528246,-0.014190242,-0.445936944,-0.431746702,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1345,483003.0359,3589949.663,No Dam,0,0,0.0,-1.081137391,0.000395123,-0.002041858,-0.537017626,-0.534975768,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1346,482943.0419,3590117.873,No Dam,0,0,0.0,-4.710996848,0.001398906,0.006112085,0.414971574,0.408859489,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1347,482869.4934,3590211.883,No Dam,0,0,0.0,-2.819241258,0.002899657,0.026258379,-0.510564302,-0.536822681,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1348,482768.2372,3590281.571,No Dam,0,0,0.0,1.598650051,0.002564828,0.032443209,0.566032473,0.533589264,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1349,482685.4882,3590293.517,No Dam,0,0,0.0,-2.560065411,-0.002654328,0.005174925,1.385635005,1.38046008,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1350,482608.5751,3590324.849,No Dam,0,0,0.0,-0.544145291,-0.005262562,0.025133543,-0.648858953,-0.673992496,1.221367892,0.966596472,-0.25477142
Cahaba,2000,1351,482566.9487,3590432.663,No Dam,0,0,0.0,-3.035647803,-0.004692981,0.046990988,-0.290435145,-0.337426133,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1352,482553.6142,3590516.376,No Dam,0,0,0.0,-0.574701407,-0.003293372,0.00082324,-0.528122602,-0.528945842,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1353,482613.9295,3590670.517,No Dam,0,0,0.0,-4.355050021,-0.001500635,-0.0640708,-0.07779653,-0.01372573,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1354,482714.434,3590801.314,No Dam,0,0,0.0,-4.285433852,-0.001356562,-0.032737235,-0.45221398,-0.419476745,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1355,482844.2339,3590906.343,No Dam,0,0,0.0,2.39137112,-0.002056305,-0.002292485,0.497644166,0.499936651,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1356,482937.6179,3590939.147,No Dam,0,0,0.0,1.20953075,-0.001572201,0.072409033,0.380767193,0.30835816,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1357,483052.7463,3590962.412,No Dam,0,0,0.0,0.938180268,0.00090884,0.181102821,1.544718434,1.363615613,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1358,483183.507,3591007.184,No Dam,0,0,0.0,2.672861547,0.003856976,0.04426681,-0.224975793,-0.269242603,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1359,483241.4828,3591074.387,No Dam,0,0,0.0,1.491911982,0.002225018,0.06272777,1.769291528,1.706563758,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1360,483304.6614,3591217.202,No Dam,0,0,0.0,0.855818033,-0.000705841,0.147691075,0.086875825,-0.06081525,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1361,483342.7519,3591296.5,No Dam,0,0,0.0,2.149035568,-0.002101771,0.022276065,0.202942034,0.180665969,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1362,483460.2199,3591401.29,No Dam,0,0,0.0,-1.301564548,-0.003110104,0.107160692,0.40237191,0.295211218,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1363,483533.0839,3591434.859,No Dam,0,0,0.0,1.500984089,-0.004120718,0.021245532,1.055552033,1.034306501,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1364,483666.2332,3591409.159,No Dam,0,0,0.0,2.085462744,0.000178255,0.041713573,0.431244663,0.38953109,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1365,483764.5806,3591399.518,No Dam,0,0,0.0,-1.01270004,0.00301145,0.05181561,-0.134168214,-0.185983824,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1366,483843.3702,3591431.325,No Dam,0,0,0.0,2.86129768,-0.00081798,0.057249917,2.328312347,2.27106243,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1367,483986.7105,3591459.725,No Dam,0,0,0.0,1.768885283,-0.004480407,0.025038258,0.777370257,0.752331999,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1368,484051.0592,3591416.884,No Dam,0,0,0.0,-1.673868876,-0.00148032,0.077591805,-0.56130555,-0.638897355,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1369,484164.4737,3591328.352,No Dam,0,0,0.0,-1.295624987,0.001506273,0.106755396,-0.156384037,-0.263139433,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1370,484284.075,3591293.791,No Dam,0,0,0.0,1.130370268,0.001433865,0.081362446,2.058182122,1.976819676,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1371,484422.8645,3591272.694,No Dam,0,0,0.0,2.845480855,0.002901655,0.014905076,0.207373289,0.192468213,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1372,484501.3382,3591276.563,No Dam,0,0,0.0,-3.012246137,0.004296777,0.040151174,0.038902677,-0.001248497,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1373,484622.8261,3591359.93,No Dam,0,0,0.0,3.619493076,0.009623898,-0.028133346,-0.236256435,-0.208123089,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1374,484601.997,3591431.584,No Dam,0,0,0.0,-0.773103284,0.00414788,0.044667203,0.531472752,0.486805549,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1375,484496.4972,3591548.392,No Dam,0,0,0.0,-2.369424415,-0.000134785,0.038983962,0.697548898,0.658564936,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1376,484338.907,3591745.779,No Dam,0,0,0.0,-0.912353559,-0.000715399,0.010688969,1.197081288,1.186392319,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1377,484286.6523,3591871.85,No Dam,0,0,0.0,-2.986550513,-0.002923082,-0.031881125,1.057955746,1.089836871,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1378,484253.1386,3591982.055,No Dam,0,0,0.0,1.504516221,-0.00499024,-0.007864436,-0.420329149,-0.412464713,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1379,484310.3848,3592093.11,No Dam,0,0,0.0,-2.609175808,-0.011208526,-0.018405475,0.322906147,0.341311622,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1380,484402.8272,3592096.44,No Dam,0,0,0.0,-1.890454171,-0.003332109,0.005730489,1.695839692,1.690109203,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1381,484570.8466,3591994.623,No Dam,0,0,0.0,-0.739002339,-0.000317762,0.042766102,-0.419327267,-0.462093369,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1382,484693.8377,3591881.161,No Dam,0,0,0.0,-4.105523324,0.001629936,0.068008574,-0.101456256,-0.16946483,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1383,484874.5712,3591812.34,No Dam,0,0,0.0,4.733109869,0.003494284,-0.012344802,0.407534824,0.419879626,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1384,485020.301,3591883.129,No Dam,0,0,0.0,2.570883431,0.004184898,0.120752608,1.927240173,1.806487565,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1385,485099.7026,3592002.018,No Dam,0,0,0.0,3.773693696,0.003912907,0.148356447,1.995333977,1.84697753,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1386,485109.2931,3592159.254,No Dam,0,0,0.0,4.484832482,0.001670174,0.242832165,2.395889485,2.15305732,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1387,485017.0027,3592310.161,No Dam,0,0,0.0,-1.060315783,-0.001296756,0.083817205,0.144081607,0.060264402,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1388,485008.6947,3592485.924,No Dam,0,0,0.0,-2.190523802,-0.000859094,0.002894417,1.601649232,1.598754815,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1389,485065.0657,3592708.455,No Dam,0,0,0.0,-6.676653224,0.000525763,-0.004737951,1.645344517,1.650082468,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1390,485052.9279,3592858.658,No Dam,0,0,0.0,-4.226099617,0.000806361,0.00468901,-0.646681751,-0.651370761,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1391,485028.2672,3593020.223,No Dam,0,0,0.0,4.276575023,-0.000254898,0.036525559,-0.802223594,-0.838749153,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1392,485017.3432,3593229.671,No Dam,0,0,0.0,5.707427436,-0.000381233,0.007050034,1.878228819,1.871178785,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1393,485020.1884,3593403.434,No Dam,0,0,0.0,4.965041427,-0.000359303,-0.128506566,-0.4321696,-0.303663034,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1394,485038.6578,3593559.065,No Dam,0,0,0.0,3.475565963,0.000517748,-0.089865578,1.297551085,1.387416663,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1395,485042.8295,3593655.135,No Dam,0,0,0.0,3.00187445,0.002868564,-0.052511515,-0.501688026,-0.449176511,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1396,485016.1809,3593770.713,No Dam,0,0,0.0,1.078230973,0.00175934,0.009882222,0.359318983,0.349436761,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1397,484935.4317,3593900.827,No Dam,0,0,0.0,0.462377956,0.000991531,0.016576354,0.466561821,0.449985467,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1398,484838.8807,3594020.729,No Dam,0,0,0.0,1.814203813,0.000119562,-0.019784406,0.021261362,0.041045768,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1399,484685.4461,3594186.561,No Dam,0,0,0.0,-3.598470308,-0.000614478,0.054442338,1.723532312,1.669089974,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1400,484610.3291,3594303.152,No Dam,0,0,0.0,-3.988165288,-0.000992174,0.010229734,-0.483899006,-0.49412874,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1401,484584.6008,3594416.938,No Dam,0,0,0.0,3.445156212,0.003407265,0.010865594,-0.440656961,-0.451522555,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1402,484496.6562,3594479.618,No Dam,0,0,0.0,-3.166932774,0.001400091,0.029974809,-0.556889731,-0.58686454,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1403,484386.6205,3594520.876,No Dam,0,0,0.0,-4.416452686,-0.003037882,0.04035412,2.288451893,2.248097773,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1404,484302.1471,3594619.458,No Dam,0,0,0.0,-1.408069958,-0.001547047,-0.001219011,-0.800948793,-0.799729782,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1405,484247.6733,3594797.094,No Dam,0,0,0.0,-2.604422721,0.000326172,-0.03831622,1.488262633,1.526578853,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1406,484182.1804,3594940.236,No Dam,0,0,0.0,-2.189883742,0.001300002,-0.016227235,1.392474844,1.408702079,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1407,484060.2388,3595093.747,No Dam,0,0,0.0,1.860837339,0.000485608,0.027875282,-0.003077577,-0.030952859,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1408,483896.9346,3595222.916,No Dam,0,0,0.0,-4.938888956,-0.000645699,0.040487888,1.302667935,1.262180047,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1409,483806.5937,3595345.757,No Dam,0,0,0.0,1.576679978,-0.000836909,0.005032217,-0.572731774,-0.577763991,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1410,483738.5413,3595495.928,No Dam,0,0,0.0,-0.155002479,0.001487256,-0.008979348,0.121662857,0.130642205,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1411,483655.7321,3595586.751,No Dam,0,0,0.0,2.402755363,0.002587403,0.041726302,0.467020632,0.42529433,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1412,483508.8647,3595656.23,No Dam,0,0,0.0,-0.802850855,6.9e-05,-0.041991711,1.647226401,1.689218112,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1413,483270.4339,3595743.844,No Dam,0,0,0.0,-7.160807312,-0.000924802,-0.01444759,-0.312911566,-0.298463976,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1414,483160.822,3595851.89,No Dam,0,0,0.0,4.151777388,-0.000804054,-0.016867174,1.294321438,1.311188612,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1415,483038.3734,3595983.918,No Dam,0,0,0.0,-0.89781103,0.000960257,-0.023830839,0.923574381,0.94740522,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1416,482922.1173,3596063.417,No Dam,0,0,0.0,2.838389735,0.002146095,0.02853384,0.824307962,0.795774122,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1417,482808.6457,3596091.411,No Dam,0,0,0.0,-2.79896186,0.000651264,-0.019105226,1.022206606,1.041311832,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1418,482664.2662,3596131.479,No Dam,0,0,0.0,2.912492689,-0.000607495,0.019209722,2.0621427,2.042932978,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1419,482535.3322,3596162.505,No Dam,0,0,0.0,0.598500633,-0.004054674,0.025586439,0.6655047,0.639918261,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1420,482467.1186,3596233.815,No Dam,0,0,0.0,-0.23298207,-0.003560067,-0.031455984,0.609521518,0.640977502,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1421,482429.6816,3596371.971,No Dam,0,0,0.0,2.318537539,-0.002627662,0.003819274,-0.653623847,-0.657443121,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1422,482420.4608,3596472.877,No Dam,0,0,0.0,-1.807946452,-0.001320078,-0.003387616,1.214378282,1.217765898,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1423,482461.4497,3596691.165,No Dam,0,0,0.0,-6.433157506,-0.000270645,0.227163243,1.198950271,0.971787028,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1424,482522.0776,3596830.254,No Dam,0,0,0.0,-0.448643781,0.000484046,-0.028848864,-0.62564871,-0.596799846,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1425,482530.6596,3597005.435,No Dam,0,0,0.0,0.652598782,-0.000214098,0.027339922,-0.048416534,-0.075756456,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1426,482577.3824,3597210.402,No Dam,0,0,0.0,0.789579094,-0.000921143,0.087522363,1.757034676,1.669512313,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1427,482631.7728,3597319.538,No Dam,0,0,0.0,2.854208356,0.000350353,0.008777302,-0.216312841,-0.225090143,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1428,482687.3568,3597433.06,No Dam,0,0,0.0,-1.537072938,0.006035724,0.03207969,-0.639386519,-0.671466209,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1429,482648.7794,3597512.148,No Dam,0,0,0.0,1.021008809,0.007202334,0.012873084,-0.751492196,-0.76436528,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1430,482563.5315,3597573.485,No Dam,0,0,0.0,2.269635907,0.002043443,-0.001834904,0.597286377,0.599121281,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1431,482394.0165,3597631.249,No Dam,0,0,0.0,-2.969069873,0.000685828,0.040710184,0.017487523,-0.023222661,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1432,482154.4972,3597668.843,No Dam,0,0,0.0,2.623376914,0.000967007,-0.003724735,-0.363354919,-0.359630184,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1433,481987.2622,3597661.559,No Dam,0,0,0.0,-4.655463526,0.002726427,0.031674385,0.996620523,0.964946138,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1434,481840.5626,3597595.789,No Dam,0,0,0.0,-0.511874341,0.002245972,-0.016204316,-0.316522054,-0.300317738,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1435,481789.0721,3597449.581,No Dam,0,0,0.0,-4.628247305,-0.002903952,-0.001362363,0.52083952,0.522201883,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1436,481705.8677,3597437.497,No Dam,0,0,0.0,-0.807209777,-0.0131067,-0.02817047,-0.162781274,-0.134610804,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1437,481635.6379,3597483.777,No Dam,0,0,0.0,1.742254772,-0.00718547,0.009656154,-0.423965158,-0.433621312,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1438,481612.5381,3597601.816,No Dam,0,0,0.0,0.920095871,-0.004005499,0.070280805,0.260580213,0.190299408,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1439,481664.46,3597716.656,No Dam,0,0,0.0,-3.645051264,-0.000692019,0.025562867,1.708614258,1.683051391,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1440,481753.7161,3597865.261,No Dam,0,0,0.0,3.056803737,0.000928545,-0.001637184,1.445473762,1.447110946,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1441,481801.5141,3598020.62,No Dam,0,0,0.0,-0.437031504,0.003355549,0.000221968,-0.585852991,-0.586074959,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1442,481776.0526,3598116.287,No Dam,0,0,0.0,1.529279727,0.00392206,0.154537953,-0.121474855,-0.276012808,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1443,481714.178,3598207.406,No Dam,0,0,0.0,2.525931582,-0.000971118,0.124438032,0.949325741,0.824887709,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1444,481662.2349,3598264.814,No Dam,0,0,0.0,-1.612613063,-0.006403183,0.048674417,-0.576033255,-0.624707672,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1445,481684.9254,3598374.299,No Dam,0,0,0.0,-1.05398374,-0.000231981,-0.040841662,-0.450306004,-0.409464342,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1446,481711.8993,3598545.412,No Dam,0,0,0.0,3.250223536,0.003319453,-0.032787549,-0.598588698,-0.565801149,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1447,481685.2873,3598600.427,No Dam,0,0,0.0,1.975512603,0.002519845,0.008151356,-0.599146802,-0.607298158,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1448,481591.6919,3598742.515,No Dam,0,0,0.0,3.792078984,-5.51e-05,-0.013846905,-0.667603954,-0.653757049,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1449,481502.3724,3598869.129,No Dam,0,0,0.0,3.662697953,-0.000614682,-0.05507028,0.988772767,1.043843047,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1450,481453.4164,3598976.506,No Dam,0,0,0.0,-3.590234749,-0.000151095,0.001071316,0.255407493,0.254336177,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1451,481410.7205,3599072.648,No Dam,0,0,0.0,3.226346788,0.001500292,-0.02719774,-0.492826097,-0.465628357,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1452,481356.6708,3599136.609,No Dam,0,0,0.0,2.609780328,0.003548127,0.024127678,0.015270843,-0.008856835,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1453,481316.0004,3599179.735,No Dam,0,0,0.0,1.200385631,0.005407052,-0.037822384,0.212354528,0.250176912,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1454,481233.017,3599217.672,No Dam,0,0,0.0,-1.107169723,0.004517991,0.024182491,0.812963448,0.788780957,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1455,481140.0595,3599198.724,No Dam,0,0,0.0,-1.711584131,0.001634548,0.040595137,1.86150861,1.820913473,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1456,481054.7325,3599162.326,No Dam,0,0,0.0,-1.588429812,-0.003840455,0.061372623,1.465001493,1.40362887,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1457,480976.0366,3599161.769,No Dam,0,0,0.0,2.928119973,-0.004544881,0.056906427,1.061992635,1.005086208,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1458,480870.7416,3599216.981,No Dam,0,0,0.0,0.991869581,-0.004903217,-0.021213889,0.089293118,0.110507007,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1459,480840.881,3599290.904,No Dam,0,0,0.0,1.17054854,-0.025709694,0.010083097,0.636643811,0.626560714,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1460,480880.8067,3599323.19,No Dam,0,0,0.0,0.648570431,-0.002877054,-6.79e-05,0.816266759,0.816334659,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1461,480993.7315,3599357.537,No Dam,0,0,0.0,-2.280486997,0.00079893,-0.038636709,-0.34295709,-0.304320381,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1462,481127.3786,3599445.239,No Dam,0,0,0.0,3.662519829,0.000966051,-0.007163334,0.184184502,0.191347836,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1463,481202.4748,3599519.312,No Dam,0,0,0.0,5.801038357,-0.001532738,-0.006043335,-0.472995705,-0.46695237,1.1983419,1.016331492,-0.182010408
Cahaba,2000,1464,481298.9104,3599594.375,No Dam,0,0,0.0,12.87286968,-0.003984815,-0.014552069,0.187922865,0.202474934,1.1983419,1.016331492,-0.182010408
